id,slug,name,matched_name,matched_url,unit_price,currency,unit_type,kg_price,confidence,status,notes,winning_query,base_name,extra_words,normalized_name,generated_queries,top_candidates_debug,matched_via_soft_base_match,extra_candidate_words,manual_review_note,candidate_count,main_price_text,selection_method,selected_unit_label,price_before,price_after,variation_html_snippet
a4a8a08e-06bc-4543-a87f-ae99774e816a,tamar-tomatoes,עגבניות תמר,עגבניה תמר,https://zanzuri.co.il/product/%d7%a2%d7%92%d7%91%d7%a0%d7%99%d7%94-%d7%aa%d7%9e%d7%a8-%d7%9e%d7%95%d7%91%d7%97%d7%a8/,1.93,ILS,יחידה,12.9,1,matched_unit_price,"Main price on load: ₪12.90 | Select ""attribute_pa_product_type"": [units=""יח'"", kg=""ק""ג""] | S1: clicked toggle label ""יח'"" (scoped to form.variations_form) | S1 success: variation price appeared → ""₪1.93"" | Kg price read: ""₪12.90"" | Result: unit ₪1.93, kg ₪12.9",עגבניה תמר,עגבניה תמר,,עגבניה תמר,עגבניה תמר | תמר עגבניה | עגבניה,"""עגבניה תמר""@1.00:MATCH | ""עגבניה  לבישול""@0.41:REJECTED(0.41<0.6 hard[לבישול]) | ""עגבניה אשכולות""@0.40:REJECTED(0.40<0.6 hard[אשכולות]) | ""עגבניה לב השור""@0.28:REJECTED(0.28<0.6 hard[לב+השור]) | ""קרטון עגבניה כ-5 ק""ג""@0.10:REJECTED(0.10<0.6 hard[קרטון+כ+5+קילוגרם])",false,,,16,₪12.90,S1_click_toggle_label,יח',₪12.90,₪1.93,"<form class=""variations_form cart"" action=""https://zanzuri.co.il/product/%d7%a2%d7%92%d7%91%d7%a0%d7%99%d7%94-%d7%aa%d7%9e%d7%a8-%d7%9e%d7%95%d7%91%d7%97%d7%a8/"" method=""post"" enctype=""multipart/form-data"" data-product_id=""86643"" data-product_variations=""[{&quot;attributes&quot;:{&quot;attribute_pa_product_type&quot;:&quot;kg&quot;},&quot;availability_html&quot;:&quot;&quot;,&quot;backorders_allowed&quot;:false,&quot;dimensions&quot;:{&quot;length&quot;:&quot;&quot;,&quot;width&quot;:&quot;&quot;,&quot;height&quot;:&quot;&quot;},&quot;dimensions_html&quot;:&quot;\u05d0\u05d9\u05df \u05de\u05d9\u05d3\u05e2&quot;,&quot;display_price&quot;:12.9000000000000003552713678800500929355621337890625,&quot;display_regular_price&quot;:12.9000000000000003552713678800500929355621337890625,&quot;image&quot;:{&quot;title&quot;:&quot;\u05e2\u05d2\u05d1\u05e0\u05d9\u05d4 \u05ea\u05de\u05e8 \u05de\u05d5\u05d1\u05d7\u05e8&quot;,&quot;caption&quot;:&quot;&quot;,&quot;url&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_-.jpeg&quot;,&quot;alt&quot;:&quot;\u05e2\u05d2\u05d1\u05e0\u05d9\u05d4 \u05ea\u05de\u05e8 \u05de\u05d5\u05d1\u05d7\u05e8&quot;,&quot;src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--600x556.jpeg&quot;,&quot;srcset&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--600x556.jpeg 600w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--300x278.jpeg 300w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--768x712.jpeg 768w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--260x241.jpeg 260w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--110x102.jpeg 110w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--56x52.jpeg 56w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--500x463.jpeg 500w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_-.jpeg 1024w&quot;,&quot;sizes&quot;:&quot;(max-width: 600px) 100vw, 600px&quot;,&quot;full_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_-.jpeg&quot;,&quot;full_src_w&quot;:1024,&quot;full_src_h&quot;:949,&quot;gallery_thumbnail_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--100x100.jpeg&quot;,&quot;gallery_thumbnail_src_w&quot;:100,&quot;gallery_thumbnail_src_h&quot;:100,&quot;thumb_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0002985_--300x300.jpeg&quot;,&quot;thumb_src_w&quot;:300,&quot;thumb_src_h&quot;:300,&quot;src_w&quot;:600,&quot;src_h&quot;:556},&quot;image_id&quot;:87735,&quot;is_downloadable&quot;:false,&quot;is_in_stock&quot;:true,&quot;is_purchasable&quot;:true,&quot;is_sold_individually&quot;:&quot;no&quot;,&quot;is_virtual&quot;:false,&quot;max_qty&quot;:&quot;&quot;,&quot;min_qty&quot;:0,&quot;price_html&quot;:&quot;&lt;span class=\&quot;price\&quot;&gt;&lt;span class=\&quot;woocommerce-Price-amount amount\&quot;&gt;"
51bad83f-b008-49bf-b223-a2212595180f,cluster-tomatoes,עגבניות אשכולות,עגבניה אשכולות,https://zanzuri.co.il/product/%d7%a2%d7%92%d7%91%d7%a0%d7%99%d7%94-%d7%90%d7%a9%d7%9b%d7%95%d7%9c%d7%95%d7%aa/,1.78,ILS,יחידה,11.9,1,matched_unit_price,"Main price on load: ₪11.90 | Select ""attribute_pa_product_type"": [units=""יח'"", kg=""ק""ג""] | S1: clicked toggle label ""יח'"" (scoped to form.variations_form) | S1 success: variation price appeared → ""₪1.78"" | Kg price read: ""₪11.90"" | Result: unit ₪1.78, kg ₪11.9",עגבניה אשכולות,עגבניה אשכולות,,עגבניה אשכולות,עגבניה אשכולות | אשכולות עגבניה | עגבניה,"""עגבניה אשכולות""@1.00:MATCH | ""עגבניה תמר""@0.45:REJECTED(0.45<0.6 hard[תמר]) | ""עגבניה  לבישול""@0.41:REJECTED(0.41<0.6 hard[לבישול]) | ""עגבניה לב השור""@0.27:REJECTED(0.27<0.6 hard[לב+השור]) | ""קרטון עגבניה כ-5 ק""ג""@0.11:REJECTED(0.11<0.6 hard[קרטון+כ+5+קילוגרם])",false,,,16,₪11.90,S1_click_toggle_label,יח',₪11.90,₪1.78,"<form class=""variations_form cart"" action=""https://zanzuri.co.il/product/%d7%a2%d7%92%d7%91%d7%a0%d7%99%d7%94-%d7%90%d7%a9%d7%9b%d7%95%d7%9c%d7%95%d7%aa/"" method=""post"" enctype=""multipart/form-data"" data-product_id=""86632"" data-product_variations=""[{&quot;attributes&quot;:{&quot;attribute_pa_product_type&quot;:&quot;kg&quot;},&quot;availability_html&quot;:&quot;&quot;,&quot;backorders_allowed&quot;:false,&quot;dimensions&quot;:{&quot;length&quot;:&quot;&quot;,&quot;width&quot;:&quot;&quot;,&quot;height&quot;:&quot;&quot;},&quot;dimensions_html&quot;:&quot;\u05d0\u05d9\u05df \u05de\u05d9\u05d3\u05e2&quot;,&quot;display_price&quot;:11.9000000000000003552713678800500929355621337890625,&quot;display_regular_price&quot;:11.9000000000000003552713678800500929355621337890625,&quot;image&quot;:{&quot;title&quot;:&quot;\u05e2\u05d2\u05d1\u05e0\u05d9\u05d4 \u05d0\u05e9\u05db\u05d5\u05dc\u05d5\u05ea&quot;,&quot;caption&quot;:&quot;&quot;,&quot;url&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_-.jpeg&quot;,&quot;alt&quot;:&quot;\u05e2\u05d2\u05d1\u05e0\u05d9\u05d4 \u05d0\u05e9\u05db\u05d5\u05dc\u05d5\u05ea&quot;,&quot;src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_-.jpeg&quot;,&quot;srcset&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_-.jpeg 510w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--300x300.jpeg 300w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--150x150.jpeg 150w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--100x100.jpeg 100w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--260x260.jpeg 260w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--110x110.jpeg 110w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--56x56.jpeg 56w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--500x500.jpeg 500w&quot;,&quot;sizes&quot;:&quot;(max-width: 510px) 100vw, 510px&quot;,&quot;full_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_-.jpeg&quot;,&quot;full_src_w&quot;:510,&quot;full_src_h&quot;:510,&quot;gallery_thumbnail_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--100x100.jpeg&quot;,&quot;gallery_thumbnail_src_w&quot;:100,&quot;gallery_thumbnail_src_h&quot;:100,&quot;thumb_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000176_--300x300.jpeg&quot;,&quot;thumb_src_w&quot;:300,&quot;thumb_src_h&quot;:300,&quot;src_w&quot;:510,&quot;src_h&quot;:510},&quot;image_id&quot;:87727,&quot;is_downloadable&quot;:false,&quot;is_in_stock&quot;:true,&quot;is_purchasable&quot;:true,&quot;is_sold_individually&quot;:&quot;no&quot;,&quot;is_virtual&quot;:false,&quot;max_qty&quot;:&quot;&quot;,&quot;min_qty&quot;:0,&quot;price_html&quot;:&quot;&lt;span class=\&quot;price\&quot;&gt;&lt;span class=\&quot;woocommerce-Price-amount amount\&quot;&gt;&lt;bdi&gt;&lt;span class=\&quo"
c3b9b9b1-46b1-40fa-8ffa-7196954810c2,hot-pepper,פלפל חריף,פלפל צ'ילי חריף,https://zanzuri.co.il/product/%d7%a4%d7%9c%d7%a4%d7%9c-%d7%a6%d7%99%d7%9c%d7%99-%d7%97%d7%a8%d7%99%d7%a3/,2.29,ILS,יחידה,22.9,1,matched_unit_price,"Main price on load: ₪22.90 | Select ""attribute_pa_product_type"": [units=""יח'"", kg=""ק""ג""] | S1: clicked toggle label ""יח'"" (scoped to form.variations_form) | S1 success: variation price appeared → ""₪2.29"" | Kg price read: ""₪22.90"" | Result: unit ₪2.29, kg ₪22.9",פלפל חריף,פלפל חריף,,פלפל חריף,פלפל חריף | חריף פלפל | פלפל,"""פלפל צ'ילי חריף""@1.00:MATCH | ""פלפל ירוק חריף""@0.83:MATCH | ""פלפל אדום""@0.43:REJECTED(0.43<0.6 soft[אדום]) | ""פלפל כתום""@0.43:REJECTED(0.43<0.6 soft[כתום]) | ""פלפל צהוב""@0.43:REJECTED(0.43<0.6 soft[צהוב])",false,,,19,₪22.90,S1_click_toggle_label,יח',₪22.90,₪2.29,"<form class=""variations_form cart"" action=""https://zanzuri.co.il/product/%d7%a4%d7%9c%d7%a4%d7%9c-%d7%a6%d7%99%d7%9c%d7%99-%d7%97%d7%a8%d7%99%d7%a3/"" method=""post"" enctype=""multipart/form-data"" data-product_id=""86895"" data-product_variations=""[{&quot;attributes&quot;:{&quot;attribute_pa_product_type&quot;:&quot;kg&quot;},&quot;availability_html&quot;:&quot;&quot;,&quot;backorders_allowed&quot;:false,&quot;dimensions&quot;:{&quot;length&quot;:&quot;&quot;,&quot;width&quot;:&quot;&quot;,&quot;height&quot;:&quot;&quot;},&quot;dimensions_html&quot;:&quot;\u05d0\u05d9\u05df \u05de\u05d9\u05d3\u05e2&quot;,&quot;display_price&quot;:22.89999999999999857891452847979962825775146484375,&quot;display_regular_price&quot;:22.89999999999999857891452847979962825775146484375,&quot;image&quot;:{&quot;title&quot;:&quot;\u05e4\u05dc\u05e4\u05dc \u05e6'\u05d9\u05dc\u05d9 \u05d7\u05e8\u05d9\u05e3&quot;,&quot;caption&quot;:&quot;&quot;,&quot;url&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_-.jpeg&quot;,&quot;alt&quot;:&quot;\u05e4\u05dc\u05e4\u05dc \u05e6'\u05d9\u05dc\u05d9 \u05d7\u05e8\u05d9\u05e3&quot;,&quot;src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_-.jpeg&quot;,&quot;srcset&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_-.jpeg 510w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--300x300.jpeg 300w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--150x150.jpeg 150w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--100x100.jpeg 100w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--260x260.jpeg 260w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--110x110.jpeg 110w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--56x56.jpeg 56w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--500x500.jpeg 500w&quot;,&quot;sizes&quot;:&quot;(max-width: 510px) 100vw, 510px&quot;,&quot;full_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_-.jpeg&quot;,&quot;full_src_w&quot;:510,&quot;full_src_h&quot;:510,&quot;gallery_thumbnail_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--100x100.jpeg&quot;,&quot;gallery_thumbnail_src_w&quot;:100,&quot;gallery_thumbnail_src_h&quot;:100,&quot;thumb_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000180_--300x300.jpeg&quot;,&quot;thumb_src_w&quot;:300,&quot;thumb_src_h&quot;:300,&quot;src_w&quot;:510,&quot;src_h&quot;:510},&quot;image_id&quot;:87796,&quot;is_downloadable&quot;:false,&quot;is_in_stock&quot;:true,&quot;is_purchasable&quot;:true,&quot;is_sold_individually&quot;:&quot;no&quot;,&quot;is_virtual&quot;:false,&quot;max_qty&quot;:&quot;&quot;,&quot;min_qty&quot;:0,&quot;price_html&quot;:&quot;&lt;span class=\&quot;price\&quot;&gt;&lt;span class=\&quot;woocommerce-Price-amount amount\&quot;&gt;&lt;bdi&gt;&lt;span class=\&quot;woocommerce-Pri"
09f411a5-d439-476a-ade3-81866b6227b8,artichoke,ארטישוק,ארטישוק,https://zanzuri.co.il/product/%d7%90%d7%a8%d7%98%d7%99%d7%a9%d7%95%d7%a7/,2.97,ILS,יחידה,9.9,1,matched_unit_price,"Main price on load: ₪9.90 | Select ""attribute_pa_product_type"": [units=""יח'"", kg=""ק""ג""] | S1: clicked toggle label ""יח'"" (scoped to form.variations_form) | S1 success: variation price appeared → ""₪2.97"" | Kg price read: ""₪9.90"" | Result: unit ₪2.97, kg ₪9.9",ארטישוק,ארטישוק,,ארטישוק,ארטישוק | ארטישוקים,"""ארטישוק""@1.00:MATCH | ""ממרח ארטישוק""@0.79:REVIEW | ""קרטון ארטישוק כ-5 קילו""@0.50:REJECTED(0.50<0.6 hard[קרטון+כ+5+קילוגרם]) | ""חסה ערבית – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+ערבית+לא]) | ""חסה עגולה – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+עגולה+לא])",false,,,8,₪9.90,S1_click_toggle_label,יח',₪9.90,₪2.97,"<form class=""variations_form cart"" action=""https://zanzuri.co.il/product/%d7%90%d7%a8%d7%98%d7%99%d7%a9%d7%95%d7%a7/"" method=""post"" enctype=""multipart/form-data"" data-product_id=""86884"" data-product_variations=""[{&quot;attributes&quot;:{&quot;attribute_pa_product_type&quot;:&quot;kg&quot;},&quot;availability_html&quot;:&quot;&quot;,&quot;backorders_allowed&quot;:false,&quot;dimensions&quot;:{&quot;length&quot;:&quot;&quot;,&quot;width&quot;:&quot;&quot;,&quot;height&quot;:&quot;&quot;},&quot;dimensions_html&quot;:&quot;\u05d0\u05d9\u05df \u05de\u05d9\u05d3\u05e2&quot;,&quot;display_price&quot;:9.9000000000000003552713678800500929355621337890625,&quot;display_regular_price&quot;:9.9000000000000003552713678800500929355621337890625,&quot;image&quot;:{&quot;title&quot;:&quot;\u05d0\u05e8\u05d8\u05d9\u05e9\u05d5\u05e7&quot;,&quot;caption&quot;:&quot;&quot;,&quot;url&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241.jpeg&quot;,&quot;alt&quot;:&quot;\u05d0\u05e8\u05d8\u05d9\u05e9\u05d5\u05e7&quot;,&quot;src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241.jpeg&quot;,&quot;srcset&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241.jpeg 510w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-300x300.jpeg 300w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-150x150.jpeg 150w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-100x100.jpeg 100w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-260x260.jpeg 260w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-110x110.jpeg 110w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-56x56.jpeg 56w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-500x500.jpeg 500w&quot;,&quot;sizes&quot;:&quot;(max-width: 510px) 100vw, 510px&quot;,&quot;full_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241.jpeg&quot;,&quot;full_src_w&quot;:510,&quot;full_src_h&quot;:510,&quot;gallery_thumbnail_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-100x100.jpeg&quot;,&quot;gallery_thumbnail_src_w&quot;:100,&quot;gallery_thumbnail_src_h&quot;:100,&quot;thumb_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000241-300x300.jpeg&quot;,&quot;thumb_src_w&quot;:300,&quot;thumb_src_h&quot;:300,&quot;src_w&quot;:510,&quot;src_h&quot;:510},&quot;image_id&quot;:87790,&quot;is_downloadable&quot;:false,&quot;is_in_stock&quot;:true,&quot;is_purchasable&quot;:true,&quot;is_sold_individually&quot;:&quot;no&quot;,&quot;is_virtual&quot;:false,&quot;max_qty&quot;:&quot;&quot;,&quot;min_qty&quot;:0,&quot;price_html&quot;:&quot;&lt;span class=\&quot;price\&quot;&gt;&lt;span class=\&quot;woocommerce-Price-amount amount\&quot;&gt;&lt;bdi&gt;&lt;span class=\&quot;woocommerce-Price-currencySymbol\&quot;&gt;&amp;#8362;&lt;\/span&gt;9.90&lt;\/bdi&gt;&lt;\/span&gt;&lt;\/span&gt;&quot;,&quot;sku&quot;:&"
d8d49ef7-a800-461d-9f31-ff9164b3796e,cauliflower,כרובית,,,,ILS,,,0,not_found,"Below match threshold (0.6). Top: ""כרוב לבן""@0.08:REJECTED(0.08<0.6 hard[כרוב]) | ""כרוב סגול""@0.07:REJECTED(0.07<0.6 hard[כרוב]) | ""חסה ערבית – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+ערבית+לא]) | ""חסה עגולה – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+עגולה+לא]) | ""סלרי""@0.00:REJECTED(0.00<0.6 hard[סלרי])",,כרובית,,כרובית,כרובית | כרוביות,"""כרוב לבן""@0.08:REJECTED(0.08<0.6 hard[כרוב]) | ""כרוב סגול""@0.07:REJECTED(0.07<0.6 hard[כרוב]) | ""חסה ערבית – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+ערבית+לא]) | ""חסה עגולה – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+עגולה+לא]) | ""סלרי""@0.00:REJECTED(0.00<0.6 hard[סלרי])",false,,,9,,,,,,
a82575b9-996d-4aad-9877-1aace6e18189,greenhouse-eggplant,חציל חממה,חציל בלאדי,https://zanzuri.co.il/product/%d7%97%d7%a6%d7%99%d7%9c-%d7%91%d7%9c%d7%90%d7%93%d7%99-2/,9.03,ILS,יחידה,12.9,0.74,needs_review,"Main price on load: ₪9.03 | Select ""attribute_pa_product_type"": [units=""יח'"", kg=""ק""ג""] | S1: clicked toggle label ""יח'"" (scoped to form.variations_form) | S1 success: variation price appeared → ""₪9.03"" | Kg price read: ""₪12.90"" | Result: unit ₪9.03, kg ₪12.9 | Low-confidence match (conf<0.80) → downgraded to needs_review",חציל,חציל,חממה,חציל חממה,חציל חממה | חציל | חצילים,"""חציל בלאדי""@0.74:REVIEW | ""חציל מובחר""@0.74:REVIEW | ""חסה ערבית – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+ערבית+לא]) | ""חסה עגולה – לא ארוז""@0.00:REJECTED(0.00<0.6 hard[חסה+עגולה+לא]) | ""כרוב לבן""@0.00:REJECTED(0.00<0.6 hard[כרוב])",false,,,7,₪9.03,S1_click_toggle_label,יח',₪9.03,₪9.03,"<form class=""variations_form cart"" action=""https://zanzuri.co.il/product/%d7%97%d7%a6%d7%99%d7%9c-%d7%91%d7%9c%d7%90%d7%93%d7%99-2/"" method=""post"" enctype=""multipart/form-data"" data-product_id=""148060"" data-product_variations=""[{&quot;attributes&quot;:{&quot;attribute_pa_product_type&quot;:&quot;kg&quot;},&quot;availability_html&quot;:&quot;&quot;,&quot;backorders_allowed&quot;:false,&quot;dimensions&quot;:{&quot;length&quot;:&quot;&quot;,&quot;width&quot;:&quot;&quot;,&quot;height&quot;:&quot;&quot;},&quot;dimensions_html&quot;:&quot;\u05d0\u05d9\u05df \u05de\u05d9\u05d3\u05e2&quot;,&quot;display_price&quot;:12.9000000000000003552713678800500929355621337890625,&quot;display_regular_price&quot;:12.9000000000000003552713678800500929355621337890625,&quot;image&quot;:{&quot;title&quot;:&quot;\u05d7\u05e6\u05d9\u05dc \u05d1\u05dc\u05d0\u05d3\u05d9&quot;,&quot;caption&quot;:&quot;&quot;,&quot;url&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_-.jpeg&quot;,&quot;alt&quot;:&quot;\u05d7\u05e6\u05d9\u05dc \u05d1\u05dc\u05d0\u05d3\u05d9&quot;,&quot;src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_-.jpeg&quot;,&quot;srcset&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_-.jpeg 510w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--300x300.jpeg 300w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--150x150.jpeg 150w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--100x100.jpeg 100w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--260x260.jpeg 260w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--110x110.jpeg 110w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--56x56.jpeg 56w, https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--500x500.jpeg 500w&quot;,&quot;sizes&quot;:&quot;(max-width: 510px) 100vw, 510px&quot;,&quot;full_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_-.jpeg&quot;,&quot;full_src_w&quot;:510,&quot;full_src_h&quot;:510,&quot;gallery_thumbnail_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--100x100.jpeg&quot;,&quot;gallery_thumbnail_src_w&quot;:100,&quot;gallery_thumbnail_src_h&quot;:100,&quot;thumb_src&quot;:&quot;https:\/\/zanzuri.co.il\/wp-content\/uploads\/2023\/05\/0000204_--300x300.jpeg&quot;,&quot;thumb_src_w&quot;:300,&quot;thumb_src_h&quot;:300,&quot;src_w&quot;:510,&quot;src_h&quot;:510},&quot;image_id&quot;:87714,&quot;is_downloadable&quot;:false,&quot;is_in_stock&quot;:true,&quot;is_purchasable&quot;:true,&quot;is_sold_individually&quot;:&quot;no&quot;,&quot;is_virtual&quot;:false,&quot;max_qty&quot;:&quot;&quot;,&quot;min_qty&quot;:0,&quot;price_html&quot;:&quot;&lt;span class=\&quot;price\&quot;&gt;&lt;span class=\&quot;woocommerce-Price-amount amount\&quot;&gt;&lt;bdi&gt;&lt;span class=\&quot;woocommerce-Price-currencySymbol\&quot;&gt;&amp;#8362;&lt;\/span&gt"
